,date,open,close,high,low,volume,code
47,2010-03-17,2999.815,3050.479,3050.76,2994.89,87085699.0,sh
48,2010-03-18,3053.158,3046.089,3063.59,3035.02,91379124.0,sh
49,2010-03-19,3046.749,3067.75,3069.66,3031.02,88481189.0,sh
50,2010-03-22,3069.66,3074.576,3083.34,3061.76,96499411.0,sh
51,2010-03-23,3076.957,3053.125,3082.97,3051.21,92867190.0,sh
52,2010-03-24,3058.928,3056.808,3076.75,3052.21,89266365.0,sh
53,2010-03-25,3051.356,3019.176,3051.36,3012.31,90190542.0,sh
54,2010-03-26,3017.215,3059.715,3067.71,3009.91,93077716.0,sh
55,2010-03-29,3076.048,3123.798,3130.28,3071.69,131895114.0,sh
56,2010-03-30,3123.832,3128.468,3132.58,3113.77,102431515.0,sh
57,2010-03-31,3129.574,3109.105,3130.11,3101.76,101143351.0,sh
58,2010-04-01,3111.935,3147.416,3148.34,3111.93,126779213.0,sh
59,2010-04-02,3154.77,3157.957,3159.6,3141.87,122789383.0,sh
60,2010-04-06,3170.612,3158.681,3177.97,3141.93,116814703.0,sh
61,2010-04-07,3156.314,3148.222,3161.08,3132.24,103521570.0,sh
62,2010-04-08,3143.451,3118.709,3143.83,3110.26,114643389.0,sh
63,2010-04-09,3118.926,3145.347,3146.46,3114.79,105425960.0,sh
64,2010-04-12,3151.888,3129.263,3156.21,3111.9,137962701.0,sh
65,2010-04-13,3129.692,3161.251,3173.634,3101.483,143982040.0,sh
66,2010-04-14,3161.551,3166.183,3167.66,3145.55,106435847.0,sh
67,2010-04-15,3168.139,3164.966,3181.66,3135.99,106263908.0,sh
68,2010-04-16,3159.672,3130.302,3159.67,3121.37,80934918.0,sh
69,2010-04-19,3096.785,2980.297,3096.78,2977.77,129360505.0,sh
70,2010-04-20,2980.081,2979.533,2998.91,2941.35,101732249.0,sh
71,2010-04-21,2984.618,3033.278,3034.33,2972.1,116308514.0,sh
72,2010-04-22,3021.289,2999.484,3023.64,2978.46,121726664.0,sh
73,2010-04-23,2995.568,2983.537,3015.63,2966.78,103518713.0,sh
74,2010-04-26,2988.077,2969.503,2996.83,2965.83,89146675.0,sh
75,2010-04-27,2962.145,2907.928,2962.15,2866.34,108271273.0,sh
76,2010-04-28,2883.167,2900.331,2916.68,2865.47,83749411.0,sh
77,2010-04-29,2912.196,2869.139,2928.93,2867.94,89344434.0,sh
78,2010-04-30,2867.649,2870.611,2875.81,2820.95,88734444.0,sh
79,2010-05-04,2821.354,2835.277,2862.55,2809.13,66079844.0,sh
80,2010-05-05,2804.514,2857.151,2857.29,2770.33,95340578.0,sh
81,2010-05-06,2838.951,2739.702,2838.95,2735.0,92649316.0,sh
82,2010-05-07,2685.992,2688.383,2732.18,2665.81,92026260.0,sh
83,2010-05-10,2690.859,2698.757,2713.06,2646.59,81854050.0,sh
84,2010-05-11,2745.604,2647.574,2751.07,2638.53,87897107.0,sh
85,2010-05-12,2628.019,2655.714,2668.12,2604.2,82544160.0,sh
86,2010-05-13,2653.579,2710.507,2711.07,2646.9,83077733.0,sh
87,2010-05-14,2692.096,2696.629,2712.86,2677.19,73368024.0,sh
88,2010-05-17,2663.882,2559.931,2663.88,2557.24,82648326.0,sh
89,2010-05-18,2555.141,2594.783,2603.32,2529.63,82792386.0,sh
90,2010-05-19,2581.63,2587.807,2623.96,2554.98,71372186.0,sh
91,2010-05-20,2571.54,2555.94,2609.64,2551.45,66390044.0,sh
92,2010-05-21,2492.575,2583.522,2584.45,2481.97,83856090.0,sh
93,2010-05-24,2596.318,2673.423,2680.49,2596.32,112497272.0,sh
94,2010-05-25,2654.359,2622.63,2659.74,2609.09,93269050.0,sh
95,2010-05-26,2620.853,2625.793,2644.94,2610.51,68710464.0,sh
96,2010-05-27,2615.105,2655.918,2662.08,2583.55,87883569.0,sh
97,2010-05-28,2680.403,2655.767,2686.54,2641.41,86947998.0,sh
98,2010-05-31,2647.868,2592.147,2665.39,2591.53,78743882.0,sh
99,2010-06-01,2577.763,2568.283,2598.9,2534.27,74666113.0,sh
100,2010-06-02,2548.542,2571.423,2572.34,2521.06,64866634.0,sh
101,2010-06-03,2575.77,2552.656,2596.14,2551.53,69502328.0,sh
102,2010-06-04,2536.231,2553.593,2556.97,2527.87,56518495.0,sh
103,2010-06-07,2508.329,2511.729,2527.1,2491.66,65697988.0,sh
104,2010-06-08,2510.084,2513.947,2531.88,2491.65,63032468.0,sh
105,2010-06-09,2523.879,2583.87,2589.47,2501.12,96030984.0,sh
106,2010-06-10,2561.549,2562.58,2581.05,2554.79,74583964.0,sh
107,2010-06-11,2574.899,2569.942,2590.98,2566.62,66519280.0,sh
108,2010-06-17,2588.965,2560.245,2595.51,2559.72,54957039.0,sh
109,2010-06-18,2556.602,2513.222,2568.86,2505.33,67218453.0,sh
110,2010-06-21,2517.292,2586.21,2587.34,2504.32,78554425.0,sh
111,2010-06-22,2579.631,2588.698,2598.35,2572.96,63681459.0,sh
112,2010-06-23,2576.343,2569.872,2593.67,2546.52,58776822.0,sh
113,2010-06-24,2563.639,2566.745,2586.9,2554.34,48856571.0,sh
114,2010-06-25,2556.54,2552.817,2572.83,2534.27,50078852.0,sh
115,2010-06-28,2550.649,2535.278,2561.49,2528.39,43203938.0,sh
116,2010-06-29,2534.496,2427.053,2541.14,2425.93,73744904.0,sh
117,2010-06-30,2409.542,2398.37,2411.44,2382.36,55210569.0,sh
118,2010-07-01,2393.947,2373.792,2410.77,2371.78,49967686.0,sh
119,2010-07-02,2371.323,2382.901,2386.4,2319.74,68329570.0,sh
120,2010-07-05,2358.757,2363.947,2378.09,2335.57,47996452.0,sh
121,2010-07-06,2358.284,2409.424,2409.78,2356.55,61364295.0,sh
122,2010-07-07,2407.665,2421.117,2421.68,2392.57,56110700.0,sh
123,2010-07-08,2429.676,2415.15,2436.28,2402.0,54485954.0,sh
124,2010-07-09,2416.58,2470.923,2485.6,2398.68,85890148.0,sh
125,2010-07-12,2468.54,2490.72,2501.02,2455.81,82922349.0,sh
126,2010-07-13,2468.69,2450.286,2468.69,2439.24,66327019.0,sh
127,2010-07-14,2456.103,2470.44,2494.59,2456.1,72946145.0,sh
128,2010-07-15,2465.989,2424.304,2487.24,2423.65,105539239.0,sh
129,2010-07-16,2414.681,2424.271,2428.46,2389.07,70793303.0,sh
130,2010-07-19,2399.58,2475.421,2484.19,2392.27,88838962.0,sh
131,2010-07-20,2477.753,2528.73,2530.33,2477.46,118598374.0,sh
132,2010-07-21,2529.619,2535.394,2553.45,2520.15,114247832.0,sh
133,2010-07-22,2525.976,2562.406,2563.24,2522.2,105934217.0,sh
134,2010-07-23,2566.851,2572.028,2579.52,2549.24,114373149.0,sh
135,2010-07-26,2576.372,2588.683,2589.48,2556.47,93326486.0,sh
136,2010-07-27,2581.59,2575.368,2588.0,2565.64,86605236.0,sh
137,2010-07-28,2574.322,2633.663,2636.0,2564.16,128979538.0,sh
138,2010-07-29,2635.048,2648.116,2656.41,2623.94,139123605.0,sh
139,2010-07-30,2642.852,2637.503,2643.03,2614.73,94773788.0,sh
140,2010-08-02,2635.807,2672.516,2675.76,2633.65,112944633.0,sh
141,2010-08-03,2678.791,2627.002,2681.79,2626.72,127971094.0,sh
142,2010-08-04,2620.499,2638.522,2638.9,2589.99,112123737.0,sh
143,2010-08-05,2636.243,2620.757,2640.59,2606.62,113514382.0,sh
144,2010-08-06,2618.713,2658.392,2659.41,2598.91,120927286.0,sh
145,2010-08-09,2656.36,2672.53,2676.09,2650.4,119964750.0,sh
146,2010-08-10,2672.793,2595.274,2675.31,2594.34,127010021.0,sh
147,2010-08-11,2587.615,2607.497,2618.45,2586.02,86941461.0,sh
148,2010-08-12,2584.919,2575.475,2608.76,2570.96,92675203.0,sh
149,2010-08-13,2576.687,2606.7,2607.03,2564.84,88820450.0,sh
150,2010-08-16,2603.792,2661.708,2665.31,2596.77,125862823.0,sh
151,2010-08-17,2663.184,2671.893,2677.57,2654.01,122638294.0,sh
152,2010-08-18,2674.501,2666.301,2687.76,2654.41,136254348.0,sh
153,2010-08-19,2669.431,2687.979,2701.93,2659.3,128441613.0,sh
154,2010-08-20,2677.019,2642.307,2683.29,2636.91,116172184.0,sh
155,2010-08-23,2637.82,2639.366,2656.12,2629.71,88136539.0,sh
156,2010-08-24,2636.532,2650.307,2667.17,2614.56,107243639.0,sh
157,2010-08-25,2634.95,2596.58,2645.503,2595.728,109695828.0,sh
158,2010-08-26,2604.88,2603.48,2616.96,2590.61,80313857.0,sh
159,2010-08-27,2602.5,2610.74,2613.49,2588.64,70466094.0,sh
160,2010-08-30,2622.27,2652.66,2656.35,2620.19,110479525.0,sh
161,2010-08-31,2644.79,2638.8,2647.25,2626.79,110890245.0,sh
162,2010-09-01,2641.05,2622.88,2662.88,2604.49,127164940.0,sh
163,2010-09-02,2646.89,2655.78,2659.98,2636.42,124076238.0,sh
164,2010-09-03,2658.13,2655.39,2660.54,2631.85,129456526.0,sh
165,2010-09-06,2667.2,2696.25,2698.6,2664.24,144209066.0,sh
166,2010-09-07,2698.22,2698.36,2704.93,2679.02,112231539.0,sh
167,2010-09-08,2687.71,2695.29,2695.84,2674.32,113519409.0,sh
168,2010-09-09,2698.64,2656.35,2698.64,2651.6,132989434.0,sh
169,2010-09-10,2657.24,2663.21,2667.84,2628.83,113041151.0,sh
170,2010-09-13,2665.66,2688.32,2696.67,2660.61,117918914.0,sh
171,2010-09-14,2694.07,2688.52,2703.78,2678.97,120712410.0,sh
172,2010-09-15,2688.39,2652.5,2688.49,2645.86,122039815.0,sh
173,2010-09-16,2646.92,2602.47,2653.27,2583.34,118998200.0,sh
174,2010-09-17,2607.55,2598.69,2615.08,2592.53,83171357.0,sh
175,2010-09-20,2601.48,2588.71,2607.35,2573.63,79469519.0,sh
176,2010-09-21,2593.76,2591.55,2601.1,2580.18,58101406.0,sh
177,2010-09-27,2600.54,2627.97,2629.04,2597.14,76844658.0,sh
178,2010-09-28,2625.33,2611.35,2625.33,2607.02,93117430.0,sh
179,2010-09-29,2608.92,2610.68,2634.12,2603.93,88618663.0,sh
180,2010-09-30,2599.72,2655.66,2656.0,2597.6,89580361.0,sh
181,2010-10-08,2681.25,2738.74,2747.8,2677.99,135759543.0,sh
182,2010-10-11,2755.03,2806.94,2823.6,2755.03,207535265.0,sh
183,2010-10-12,2795.76,2841.41,2843.43,2782.34,167428327.0,sh
184,2010-10-13,2842.14,2861.36,2862.03,2826.22,185281671.0,sh
185,2010-10-14,2881.55,2879.64,2919.41,2864.52,229461709.0,sh
186,2010-10-15,2863.74,2971.16,2971.16,2858.22,236568558.0,sh
187,2010-10-18,2985.46,2955.23,3026.1,2944.72,263316938.0,sh
188,2010-10-19,2949.63,3001.85,3002.37,2931.91,170667828.0,sh
189,2010-10-20,2947.51,3003.95,3041.15,2942.5,207804424.0,sh
190,2010-10-21,3009.23,2983.53,3018.24,2958.55,161436141.0,sh
191,2010-10-22,2976.75,2975.04,2997.62,2954.62,147079881.0,sh
192,2010-10-25,2979.71,3051.42,3051.54,2959.3,192114243.0,sh
193,2010-10-26,3065.84,3041.54,3073.38,3017.82,198778908.0,sh
194,2010-10-27,3031.65,2997.05,3056.4,2988.87,176268280.0,sh
195,2010-10-28,2989.29,2992.58,3007.01,2969.3,143537933.0,sh
196,2010-10-29,2993.3,2978.83,2996.77,2955.48,147109754.0,sh
197,2010-11-01,2986.89,3054.02,3054.05,2986.89,186243180.0,sh
198,2010-11-02,3061.63,3045.43,3089.57,3029.32,224947283.0,sh
199,2010-11-03,3044.02,3030.99,3069.07,3017.1,189848032.0,sh
200,2010-11-04,3035.37,3086.94,3087.42,3035.37,176857096.0,sh
201,2010-11-05,3129.87,3129.5,3142.59,3105.92,211955803.0,sh
202,2010-11-08,3140.4,3159.51,3160.7,3124.09,205417960.0,sh
203,2010-11-09,3159.02,3135.0,3159.02,3110.34,192455746.0,sh
204,2010-11-10,3120.44,3115.36,3124.26,3093.88,185052423.0,sh
205,2010-11-11,3108.51,3147.74,3186.72,3102.77,210274743.0,sh
206,2010-11-12,3121.92,2985.44,3150.15,2975.16,233084958.0,sh
207,2010-11-15,2984.87,3014.41,3016.13,2939.68,153152448.0,sh
208,2010-11-16,3007.64,2894.54,3007.64,2885.75,171089373.0,sh
209,2010-11-17,2852.48,2838.86,2891.05,2824.12,123780261.0,sh
210,2010-11-18,2855.6,2865.45,2873.7,2827.18,102226182.0,sh
211,2010-11-19,2879.66,2888.57,2888.75,2806.64,123778460.0,sh
212,2010-11-22,2861.61,2884.37,2904.97,2852.77,127117716.0,sh
213,2010-11-23,2872.17,2828.28,2872.17,2791.58,116311956.0,sh
214,2010-11-24,2794.86,2859.94,2861.49,2794.86,116156238.0,sh
215,2010-11-25,2875.86,2898.26,2901.68,2856.96,131608453.0,sh
216,2010-11-26,2890.29,2871.7,2894.42,2851.96,110866191.0,sh
217,2010-11-29,2861.15,2866.36,2878.83,2841.79,102452542.0,sh
218,2010-11-30,2863.41,2820.18,2881.16,2758.92,139324863.0,sh
219,2010-12-01,2810.54,2823.45,2834.2,2795.81,81263296.0,sh
220,2010-12-02,2860.46,2843.61,2870.81,2841.47,104195755.0,sh
221,2010-12-03,2846.73,2842.43,2853.4,2822.74,83521010.0,sh
222,2010-12-06,2850.38,2857.18,2871.41,2831.7,89773055.0,sh
223,2010-12-07,2843.77,2875.86,2884.53,2809.11,86785497.0,sh
224,2010-12-08,2868.73,2848.55,2880.56,2843.94,86707379.0,sh
225,2010-12-09,2837.61,2810.95,2854.7,2808.51,94622552.0,sh
226,2010-12-10,2798.74,2841.04,2850.42,2792.52,80496108.0,sh
227,2010-12-13,2850.32,2922.95,2923.77,2847.66,128878468.0,sh
228,2010-12-14,2928.3,2927.08,2933.41,2912.42,120944936.0,sh
229,2010-12-15,2927.26,2911.41,2939.05,2905.65,109462489.0,sh
230,2010-12-16,2908.86,2898.14,2921.27,2891.86,87606313.0,sh
231,2010-12-17,2896.77,2893.74,2898.81,2881.0,73677136.0,sh
232,2010-12-20,2901.47,2852.92,2911.56,2804.56,113755495.0,sh
233,2010-12-21,2857.59,2904.11,2908.17,2846.63,106825623.0,sh
234,2010-12-22,2910.73,2877.9,2917.2,2867.05,98325557.0,sh
235,2010-12-23,2874.2,2855.22,2893.71,2849.84,89002488.0,sh
236,2010-12-24,2841.35,2835.16,2853.49,2813.5,81216848.0,sh
237,2010-12-27,2842.81,2781.4,2876.81,2774.54,97807278.0,sh
238,2010-12-28,2768.03,2732.99,2775.15,2730.41,84332632.0,sh
239,2010-12-29,2735.48,2751.53,2753.02,2721.48,63941278.0,sh
240,2010-12-30,2751.97,2759.57,2768.13,2724.54,73172046.0,sh
241,2010-12-31,2759.16,2808.08,2808.93,2758.13,83350214.0,sh
242,2011-01-04,2825.33,2852.65,2855.4,2810.11,110072791.0,sh
243,2011-01-05,2833.12,2838.59,2850.49,2824.3,104415282.0,sh
244,2011-01-06,2838.44,2824.2,2853.88,2816.95,84705616.0,sh
245,2011-01-07,2820.67,2838.8,2868.0,2807.87,113129568.0,sh
246,2011-01-10,2832.62,2791.81,2847.36,2786.86,90780872.0,sh
247,2011-01-11,2783.48,2804.05,2810.76,2770.34,80553780.0,sh
248,2011-01-12,2811.78,2821.3,2828.47,2788.13,79246117.0,sh
249,2011-01-13,2830.53,2827.71,2837.53,2810.87,74886265.0,sh
250,2011-01-14,2817.05,2791.34,2817.05,2780.44,76753880.0,sh
251,2011-01-17,2772.45,2706.66,2780.94,2698.78,92519113.0,sh
252,2011-01-18,2696.15,2708.98,2715.41,2683.37,60377276.0,sh
253,2011-01-19,2707.82,2758.1,2759.6,2700.81,78493169.0,sh
254,2011-01-20,2752.8,2677.65,2752.8,2676.13,86047191.0,sh
255,2011-01-21,2668.68,2715.29,2746.18,2667.29,95639038.0,sh
256,2011-01-24,2716.52,2695.72,2736.11,2690.65,87920807.0,sh
257,2011-01-25,2691.69,2677.43,2701.04,2661.45,69481412.0,sh
258,2011-01-26,2677.17,2708.81,2710.74,2676.77,60750899.0,sh
259,2011-01-27,2690.82,2749.15,2753.0,2677.21,105569163.0,sh
260,2011-01-28,2741.31,2752.75,2759.44,2733.29,85427992.0,sh
261,2011-01-31,2751.53,2790.69,2790.92,2748.54,91502814.0,sh
262,2011-02-01,2795.07,2798.96,2805.05,2785.3,73350092.0,sh
263,2011-02-09,2778.7,2774.06,2804.21,2764.87,87257788.0,sh
264,2011-02-10,2769.65,2818.16,2819.06,2760.18,97919763.0,sh
265,2011-02-11,2815.12,2827.33,2835.41,2807.6,107758171.0,sh
266,2011-02-14,2828.57,2899.13,2906.26,2828.57,154242970.0,sh
267,2011-02-15,2900.43,2899.24,2934.47,2892.64,152449898.0,sh
268,2011-02-16,2893.68,2923.9,2924.19,2882.55,127805697.0,sh
269,2011-02-17,2929.25,2926.96,2939.28,2905.03,130415498.0,sh
270,2011-02-18,2924.23,2899.79,2924.23,2890.26,113775463.0,sh
271,2011-02-21,2886.54,2932.25,2932.82,2884.19,118855883.0,sh
272,2011-02-22,2941.32,2855.52,2944.41,2851.62,153004622.0,sh
273,2011-02-23,2844.99,2862.63,2868.48,2839.2,111083059.0,sh
274,2011-02-24,2861.39,2878.6,2881.54,2854.56,109772588.0,sh
275,2011-02-25,2876.78,2878.56,2890.32,2848.65,100094039.0,sh
276,2011-02-28,2880.17,2905.05,2906.17,2861.82,118705763.0,sh
277,2011-03-01,2906.28,2918.92,2931.58,2901.55,136555048.0,sh
278,2011-03-02,2905.51,2913.81,2924.96,2883.57,133442258.0,sh
279,2011-03-03,2918.73,2902.98,2937.56,2900.76,150488884.0,sh
280,2011-03-04,2902.19,2942.31,2944.46,2898.08,118277241.0,sh
281,2011-03-07,2952.72,2996.21,3000.43,2952.72,160105884.0,sh
282,2011-03-08,2996.73,2999.94,3001.62,2976.6,126681154.0,sh
283,2011-03-09,3002.55,3002.15,3012.04,2989.34,124790735.0,sh
284,2011-03-10,2995.77,2957.14,2995.77,2954.37,123799889.0,sh
285,2011-03-11,2942.42,2933.8,2966.98,2927.68,115994480.0,sh
286,2011-03-14,2923.98,2937.63,2939.65,2914.46,116910618.0,sh
287,2011-03-15,2927.98,2896.26,2927.98,2850.95,154951951.0,sh
288,2011-03-16,2894.25,2930.8,2934.02,2894.25,130777237.0,sh
289,2011-03-17,2906.96,2897.3,2935.62,2885.65,137797827.0,sh
290,2011-03-18,2920.81,2906.89,2930.61,2900.87,100637335.0,sh
291,2011-03-21,2913.91,2909.14,2927.07,2895.15,96760275.0,sh
292,2011-03-22,2917.69,2919.14,2923.39,2884.75,95117457.0,sh
293,2011-03-23,2919.02,2948.48,2950.42,2911.63,112603475.0,sh
294,2011-03-24,2949.85,2946.71,2958.66,2942.13,108955979.0,sh
295,2011-03-25,2948.54,2977.81,2985.08,2946.7,136396367.0,sh
296,2011-03-28,2985.36,2984.0,3005.78,2979.2,156016878.0,sh
297,2011-03-29,2979.86,2958.08,2994.17,2953.54,168543246.0,sh
298,2011-03-30,2955.45,2955.77,2968.18,2935.75,126493548.0,sh
299,2011-03-31,2954.65,2928.11,2961.63,2914.38,108935611.0,sh
300,2011-04-01,2932.48,2967.41,2967.85,2924.39,99844094.0,sh
301,2011-04-06,2964.21,3001.36,3005.24,2963.9,141650613.0,sh
302,2011-04-07,3003.2,3007.91,3012.29,2990.31,124734591.0,sh
303,2011-04-08,3005.37,3030.02,3031.1,2998.34,114337794.0,sh
304,2011-04-11,3037.91,3022.75,3059.57,3019.89,147189576.0,sh
305,2011-04-12,3012.79,3021.37,3039.12,3003.45,145990547.0,sh
306,2011-04-13,3006.83,3050.4,3050.4,2994.47,128202655.0,sh
307,2011-04-14,3049.67,3042.64,3058.24,3036.73,129487107.0,sh
308,2011-04-15,3036.34,3050.53,3062.53,3020.16,128530989.0,sh
309,2011-04-18,3040.53,3057.33,3067.46,3037.19,137488739.0,sh
310,2011-04-19,3038.81,2999.04,3038.81,2996.22,141896394.0,sh
311,2011-04-20,3005.98,3007.04,3019.12,2992.67,119741657.0,sh
312,2011-04-21,3021.77,3026.67,3035.47,3012.54,121510664.0,sh
313,2011-04-22,3025.7,3010.52,3032.97,3004.47,118525613.0,sh
314,2011-04-25,3003.03,2964.95,3003.61,2964.64,117316622.0,sh
315,2011-04-26,2956.95,2938.98,2970.28,2931.5,95154819.0,sh
316,2011-04-27,2946.33,2925.41,2961.13,2907.66,105492475.0,sh
317,2011-04-28,2937.95,2887.04,2953.19,2884.84,105230875.0,sh
318,2011-04-29,2886.63,2911.51,2913.56,2871.01,87534255.0,sh
319,2011-05-03,2911.51,2932.19,2933.46,2890.23,96402722.0,sh
320,2011-05-04,2916.84,2866.02,2916.97,2860.07,111481131.0,sh
321,2011-05-05,2854.77,2872.4,2880.12,2849.91,91084427.0,sh
322,2011-05-06,2842.76,2863.89,2881.71,2834.46,91063909.0,sh
323,2011-05-09,2868.24,2872.46,2885.18,2861.42,81576155.0,sh
324,2011-05-10,2876.98,2890.63,2891.03,2865.1,81297176.0,sh
325,2011-05-11,2890.35,2883.42,2897.14,2868.35,92477122.0,sh
326,2011-05-12,2864.98,2844.08,2876.45,2843.1,100240961.0,sh
327,2011-05-13,2846.31,2871.03,2871.99,2832.25,93238815.0,sh
328,2011-05-16,2864.38,2849.07,2877.09,2846.31,84648251.0,sh
329,2011-05-17,2846.45,2852.77,2869.23,2821.2,94819847.0,sh
330,2011-05-18,2846.73,2872.77,2877.43,2843.68,76826970.0,sh
331,2011-05-19,2879.39,2859.57,2884.14,2856.83,76994538.0,sh
332,2011-05-20,2858.31,2858.46,2866.76,2850.45,70743786.0,sh
333,2011-05-23,2853.29,2774.57,2853.29,2771.12,98622045.0,sh
334,2011-05-24,2766.06,2767.06,2771.75,2744.78,74852898.0,sh
335,2011-05-25,2764.56,2741.74,2771.18,2737.33,74406534.0,sh
336,2011-05-26,2755.39,2736.53,2764.89,2734.54,78741315.0,sh
337,2011-05-27,2739.39,2709.95,2746.84,2708.55,82521052.0,sh
338,2011-05-30,2704.49,2706.36,2728.06,2689.21,65174388.0,sh
339,2011-05-31,2707.56,2743.47,2744.93,2702.09,67900383.0,sh
340,2011-06-01,2737.06,2743.57,2744.56,2726.5,68555501.0,sh
341,2011-06-02,2715.32,2705.18,2728.0,2676.54,86021158.0,sh
342,2011-06-03,2701.77,2728.02,2732.43,2701.25,67983945.0,sh
343,2011-06-07,2720.97,2744.3,2745.77,2717.31,65021293.0,sh
344,2011-06-08,2742.04,2750.29,2754.12,2715.25,74294661.0,sh
345,2011-06-09,2743.54,2703.34,2747.33,2702.7,83469268.0,sh
346,2011-06-10,2696.13,2705.14,2707.74,2672.32,73400294.0,sh
347,2011-06-13,2687.65,2700.38,2703.42,2669.4,63069459.0,sh
348,2011-06-14,2696.22,2730.04,2735.55,2691.67,83097514.0,sh
349,2011-06-15,2717.68,2705.43,2730.48,2705.07,74856945.0,sh
350,2011-06-16,2685.63,2664.28,2691.94,2663.12,70927870.0,sh
351,2011-06-17,2661.41,2642.82,2675.03,2641.39,64442633.0,sh
352,2011-06-20,2635.83,2621.25,2637.88,2610.99,60059864.0,sh
353,2011-06-21,2628.02,2646.48,2648.02,2618.81,64821871.0,sh
354,2011-06-22,2648.53,2649.32,2657.73,2633.47,58313802.0,sh
355,2011-06-23,2640.66,2688.25,2693.42,2630.34,73772688.0,sh
356,2011-06-24,2678.05,2746.21,2759.71,2674.3,125773628.0,sh
357,2011-06-27,2746.79,2758.23,2769.04,2743.5,101601018.0,sh
358,2011-06-28,2759.71,2759.2,2763.28,2736.4,88277450.0,sh
359,2011-06-29,2757.4,2728.48,2759.23,2727.25,88224197.0,sh
360,2011-06-30,2729.99,2762.08,2774.36,2729.99,90967124.0,sh
361,2011-07-01,2767.83,2759.36,2778.67,2752.97,92072878.0,sh
362,2011-07-04,2770.94,2812.82,2813.27,2770.94,121962260.0,sh
363,2011-07-05,2812.72,2816.35,2818.14,2799.11,110124224.0,sh
364,2011-07-06,2811.81,2810.48,2811.81,2780.73,103104393.0,sh
365,2011-07-07,2813.19,2794.27,2825.12,2793.89,116512143.0,sh
366,2011-07-08,2797.03,2797.77,2807.38,2784.13,86211609.0,sh
