Date,Open,Close,High,Low,Volume
20100323 000000,12362.386,12304.981,12400.25,12280.02,54132153
20100324 000000,12315.614,12290.043,12359.22,12260.48,56795018
20100325 000000,12266.588,12086.899,12266.59,12078.26,58114835
20100326 000000,12081.113,12240.356,12282.26,12030.43,48104680
20100329 000000,12301.603,12552.449,12574.88,12301.6,58699489
20100330 000000,12574.805,12593.035,12617.67,12527.58,54419216
20100331 000000,12603.745,12494.35,12611.43,12469.45,56859605
20100401 000000,12512.405,12686.063,12689.07,12512.41,73953320
20100402 000000,12717.979,12767.856,12793.71,12707.04,73181599
20100406 000000,12824.148,12702.835,12849.71,12651.11,69726760
20100407 000000,12696.334,12631.971,12696.33,12561.41,62434724
20100408 000000,12603.246,12427.002,12603.25,12381.38,68915951
20100409 000000,12452.345,12555.123,12555.12,12393.52,66007655
20100412 000000,12605.945,12399.2,12625.77,12338.86,84951378
20100413 000000,12387.395,12511.892,12550.348,12261.271,101384163.5
20100414 000000,12514.807,12557.695,12557.7,12447.91,69648427
20100415 000000,12561.534,12513.291,12584.11,12422.32,70894747
20100416 000000,12503.465,12416.86,12508.52,12363.79,54197220
20100419 000000,12248.022,11644.577,12248.02,11641.6,78197926
20100420 000000,11627.407,11538.976,11713.91,11395.74,68327389
20100421 000000,11557.604,11766.815,11779.13,11501.96,76906473
20100422 000000,11745.239,11703.962,11822.81,11573.62,78362440
20100423 000000,11681.965,11702.87,11808.05,11638.03,71656071
20100426 000000,11701.425,11602.634,11767.66,11594.24,60580926
20100427 000000,11565.993,11355.367,11565.99,11179.5,65787908
20100428 000000,11250.527,11333.847,11444.58,11174.17,51190492
20100429 000000,11402.998,11196.349,11452.41,11195.22,56062437
20100430 000000,11135.842,11162.537,11192.38,10974.15,53768124
20100504 000000,10959.163,10960.772,11139.157,10911.86,59221285
20100505 000000,10853.13,11003.731,11006.58,10671.89,51630816
20100506 000000,10936.96,10422.564,10936.96,10421.71,54795605
20100507 000000,10184.793,10146.425,10346.2,10091.32,50852462
20100510 000000,10156.901,10264.045,10314.02,10042.13,48200650
20100511 000000,10486.272,10091.204,10511.15,10083.8,49573131
20100512 000000,10006.942,10146.632,10202.56,9905.48,44711387
20100513 000000,10161.181,10417.805,10417.81,10114.68,45809632
20100514 000000,10354.776,10330.141,10400.28,10257.75,42204724
20100517 000000,10168.15,9731.718,10177.82,9728.67,44086405
20100518 000000,9719.072,10003.807,10056.22,9627.42,48646461
20100519 000000,9904.752,9991.401,10138.18,9818.9,42941834
20100520 000000,9917.534,9945.551,10214.33,9903.11,40408754
20100521 000000,9698.074,10209.069,10209.24,9666.47,49843703
20100524 000000,10296.192,10620.125,10710.12,10296.19,67807314
20100525 000000,10539.411,10365.225,10545.54,10304.84,55712589
20100526 000000,10353.401,10361.697,10465.32,10286.38,42429773
20100527 000000,10342.185,10543.333,10575.74,10199.11,53249332
20100528 000000,10636.862,10495.652,10670.29,10447.16,56250695
20100531 000000,10455.34,10204.174,10553.24,10204.17,51335359
20100601 000000,10123.669,10098.454,10246.03,9970.05,48538805
20100602 000000,10062.749,10188.141,10188.14,9950.53,39877213
20100603 000000,10249.275,10118.039,10317.97,10118.04,47517583
20100604 000000,10086.051,10187.203,10202.06,10055.32,40239395
20100607 000000,9977.227,9992.674,10083.27,9922.77,44263877
20100608 000000,9981.744,10038.784,10104.09,9944.47,44812046
20100609 000000,10086.766,10346.27,10358.59,10039.76,60725641
20100610 000000,10271.297,10222.218,10337.12,10217.3,61970727
20100611 000000,10286.047,10239.333,10357,10222.69,51021883
20100617 000000,10300.497,10162.365,10329.44,10162.37,40553445
20100618 000000,10156.955,9966.538,10234.41,9934.82,48481753
20100621 000000,9957.373,10309.605,10323.18,9874.43,48916270
20100622 000000,10268.728,10345.547,10407.38,10242.14,46217106
20100623 000000,10282.461,10256.266,10374.33,10157.66,44084744
20100624 000000,10244.013,10250.901,10343.57,10173.39,35532572
20100625 000000,10195.896,10104.831,10219.72,10037.94,37468535
20100628 000000,10101.267,10012.055,10165.57,9980.67,30916070
20100629 000000,10022.8,9508.905,10061.03,9508.59,46611185
20100630 000000,9428.164,9386.937,9449.81,9335.57,36084638
20100701 000000,9376.078,9203.909,9439.74,9203.91,34146204
20100702 000000,9192.103,9227.888,9272.64,8945.2,43117311
20100705 000000,9122.433,9171.029,9237.07,8982.8,32743171
20100706 000000,9128.182,9363.016,9403.07,9122.02,40861085
20100707 000000,9392.994,9485.43,9485.43,9359.35,40548809
20100708 000000,9528.264,9465.799,9585.37,9436.4,38908421
20100709 000000,9480.287,9816.855,9868.8,9399.51,55806495
20100712 000000,9829.58,9959.22,9999.99,9795.47,58666800
20100713 000000,9850.347,9801.76,9857.49,9733.7,48644801
20100714 000000,9813.314,9803.72,9959,9759.33,46796432
20100715 000000,9793.974,9718.725,9957.26,9709.04,43352485
20100716 000000,9677.78,9806.639,9841.77,9599.97,36989722
20100719 000000,9727.013,10097.104,10154.36,9700.56,47615822
20100720 000000,10095.204,10339.429,10372.27,10095.2,70487278
20100721 000000,10345.975,10324.126,10433.41,10294.51,67482049
20100722 000000,10302.345,10471.774,10483.23,10284.5,60036567
20100723 000000,10510.675,10527.945,10587.03,10429.1,60489400
20100726 000000,10555.689,10591.125,10614.67,10449.52,59431214
20100727 000000,10574.173,10566.207,10631.17,10510.45,55459595
20100728 000000,10567.151,10825.167,10832.31,10526.95,75723147
20100729 000000,10847.511,10838.91,10899.43,10751.03,80952426
20100730 000000,10801.256,10785.346,10836.28,10693.14,64841029
20100802 000000,10789.066,11004.744,11041.94,10786.56,72217228
20100803 000000,11039.368,10830.699,11091.18,10830.7,79224657
20100804 000000,10781.447,10870.382,10870.95,10625.89,70630144
20100805 000000,10862.046,10768.078,10876.67,10701.68,70735882
20100806 000000,10762.604,10942.933,10949.24,10627.58,77870595
20100809 000000,10923.89,11017.41,11031.51,10906.88,80377410
20100810 000000,11028.148,10715.394,11050.83,10715.39,78953116
20100811 000000,10658.909,10806.625,10861.39,10654.49,56473873
20100812 000000,10683.997,10680.018,10899.31,10645.21,63444626
20100813 000000,10684.187,10886.568,10886.67,10613.28,57662362
20100816 000000,10870.743,11164.789,11200.86,10827.6,77873295
20100817 000000,11180.751,11281.966,11320.46,11171.32,76588272
20100818 000000,11304.118,11282.333,11365.54,11218.91,76242586
20100819 000000,11283.357,11321.167,11424.08,11218.63,79375700
20100820 000000,11280.494,11090.459,11303.87,11060.06,78458109
20100823 000000,11098.273,11078.855,11177.31,11049.49,62545136
20100824 000000,11067.212,11214.237,11311.09,10986.07,68928230
20100825 000000,11143.296,10963.986,11199.764,10953.472,82890495.6
20100826 000000,11001.38,11009.49,11105.43,10958.62,62707747
20100827 000000,10992.76,11034.73,11052.93,10926.17,53185705
20100830 000000,11114.71,11303.33,11350.16,11098.74,75872334
20100831 000000,11273.86,11338.71,11377.71,11237.1,85034481
20100901 000000,11369.39,11318.74,11476.61,11169.9,93616206
20100902 000000,11482.35,11465.15,11536.31,11392.9,88028517
20100903 000000,11497.48,11467.09,11540.42,11360.34,91415405
20100906 000000,11550.13,11656.08,11703.66,11550.13,93240456
20100907 000000,11674.25,11682.7,11735.34,11591.92,76227734
20100908 000000,11631.58,11722.78,11729.82,11579.63,80028336
20100909 000000,11750.89,11465.35,11750.89,11445.08,95287578
20100910 000000,11465.92,11530.99,11547.43,11302.73,81799643
20100913 000000,11541.92,11690.35,11751.27,11492.71,80903597
20100914 000000,11719.83,11665.41,11759.01,11630.9,83513466
20100915 000000,11653.41,11412.1,11653.41,11377.45,80929457
20100916 000000,11391.23,11164.02,11432.31,11060.66,77640008
20100917 000000,11180.32,11208.25,11288.85,11113.22,58721407
20100920 000000,11221.94,11150.33,11247.83,11072.53,55235767
20100921 000000,11189.58,11210.74,11262.45,11152.96,42487226
20100927 000000,11262.87,11409.81,11438.38,11232.51,50226828
20100928 000000,11380.85,11274.49,11396.38,11255.9,57934450
20100929 000000,11264.67,11223.86,11379.96,11192.22,54316987
20100930 000000,11154.84,11468.54,11468.78,11125.49,51254076
20101008 000000,11594.92,11911.37,11960.57,11578.12,76219330
20101011 000000,12037.99,12237.65,12291.63,12037.99,111188058
20101012 000000,12221.53,12373.28,12383.58,12168.47,98530837
20101013 000000,12376.59,12603,12634.52,12348.73,116841581
20101014 000000,12690.57,12507.71,12752.26,12474.02,112516771
20101015 000000,12421.28,12765.5,12834.8,12392.94,109948074
20101018 000000,12803.47,12649.27,12883.66,12532.11,124760747
20101019 000000,12643.3,12970.2,12970.2,12567.13,93048910
20101020 000000,12616.45,13130.01,13291.52,12602.74,113973001
20101021 000000,13175.52,13111.52,13281.99,12998.29,97707082
20101022 000000,13089.35,13224.98,13346.33,13036.14,103349596
20101025 000000,13292.53,13734.2,13739.31,13288.17,120142433
20101026 000000,13779.78,13729.96,13822.22,13592.3,121603909
20101027 000000,13681.87,13452.17,13863.98,13449.36,114247905
20101028 000000,13394.77,13445.03,13585.44,13344.36,90550214
20101029 000000,13433.32,13367.24,13500.88,13261.04,93600242
20101101 000000,13385.25,13743.77,13760.9,13385.25,116695224
20101102 000000,13762.06,13646.46,13930.33,13646.45,137144160
20101103 000000,13649.75,13392.7,13692.5,13388.37,101569532
20101104 000000,13402.81,13595.73,13595.73,13364.4,97223663
20101105 000000,13821.93,13733.36,13888.02,13656.41,110937162
20101108 000000,13785.79,13807.3,13809.57,13630.51,119118503
20101109 000000,13783.67,13714.29,13793.35,13622.79,122636954
20101110 000000,13657.43,13705.68,13762.71,13542.52,114990796
20101111 000000,13670.85,13684.94,13936.88,13636.8,126997003
20101112 000000,13594.88,12726.54,13658.29,12702.95,141274081
20101115 000000,12772.85,12808.09,12877.38,12558.21,92198027
20101116 000000,12822.51,12217.27,12822.51,12146.66,102391350
20101117 000000,12040.66,11917.49,12196.6,11849.89,75048448
20101118 000000,12056.84,12146.14,12181,11926.15,61338090
20101119 000000,12240.58,12295.85,12295.85,11868.7,78900181
20101122 000000,12190.34,12303.54,12418.35,12141.64,91083961
20101123 000000,12255.18,12062.41,12255.18,11864.36,81344365
20101124 000000,11999.78,12407.66,12412.95,11999.78,79184131
20101125 000000,12512.33,12604.08,12630.86,12416.15,89240938
20101126 000000,12574.64,12539.01,12676.94,12442.57,70269562
20101129 000000,12527.53,12536.55,12592.91,12363.22,68604065
20101130 000000,12515.09,12336.29,12575.95,11979.3,89005731
20101201 000000,12301.24,12310.38,12377.57,12211.65,55485142
20101202 000000,12543.27,12409.02,12584.1,12409.02,65309827
20101203 000000,12458,12443,12532.31,12347.56,54837905
20101206 000000,12486.32,12422.79,12531.29,12365.59,51870548
20101207 000000,12387.78,12657,12722.94,12250.39,53552343
20101208 000000,12671.81,12615.41,12823.14,12586.45,53205936
20101209 000000,12563.55,12353.27,12587.36,12353.02,54637395
20101210 000000,12274.57,12460.46,12523.03,12241.76,47425244
20101213 000000,12546.05,12905.02,12905.02,12545.57,69994607
20101214 000000,12953.99,12926.62,12978.09,12860.86,73682602
20101215 000000,12934.72,12829.36,12987.71,12813.06,70715847
20101216 000000,12837.17,12795.68,12914.01,12776.95,57452389
20101217 000000,12794.01,12759.6,12809.49,12717.32,47039023
20101220 000000,12815.05,12557.55,12875.67,12330.99,70626121
20101221 000000,12586.14,12872.45,12872.45,12524.78,71208322
20101222 000000,12898.69,12766.95,12975.63,12712.06,64513055
20101223 000000,12760.76,12644.58,12843.04,12628.71,56122031
20101224 000000,12592.15,12556.84,12688.44,12471.73,51131149
20101227 000000,12575.43,12303.19,12808.83,12272.24,57377439
20101228 000000,12235.68,12063.8,12288.17,12017.56,47748988
20101229 000000,12080.09,12114.56,12125.39,11963.72,38434090
20101230 000000,12111.88,12138.89,12211.07,11971.75,41291195
20101231 000000,12171.49,12458.55,12476.51,12159.13,47633754
20110104 000000,12578.45,12714.51,12743.48,12536.66,62161371
20110105 000000,12634.71,12647.63,12741.47,12567.05,56482821
20110106 000000,12683.75,12599.66,12790.93,12567.67,50511382
20110107 000000,12587.49,12573.94,12783.68,12502.17,55864288
20110110 000000,12577.09,12331.16,12644.32,12292.11,48458030
20110111 000000,12275.89,12385.17,12419.29,12212.6,42507583
20110112 000000,12435.72,12409.98,12518.43,12251.41,40479162
20110113 000000,12457.77,12423.34,12486.23,12358.45,36247941
20110114 000000,12390.66,12294.17,12390.66,12212.5,40812335
20110117 000000,12159.95,11734.62,12229.56,11712.68,46045825
20110118 000000,11699.51,11771.59,11797.22,11624.34,29573173
20110119 000000,11785.5,12066.55,12076.97,11730.74,37552711
20110120 000000,12034.62,11566.74,12034.62,11566.07,42519102
20110121 000000,11534.2,11639.96,11860.61,11491.93,42664867
20110124 000000,11661.76,11488.92,11689.28,11419.36,38280031
20110125 000000,11465.53,11446.37,11523.79,11377.34,32017147
20110126 000000,11459.02,11599.67,11633.1,11459.02,28788630
20110127 000000,11481.78,11795.33,11832.54,11392.94,43307277
20110128 000000,11789.64,11894.23,11935.04,11768.81,39121514
20110131 000000,11884.34,11994.68,12020.51,11820.2,39935943
20110201 000000,12044.41,11991.51,12052.39,11928.01,33708748
20110209 000000,11903.65,11807.93,12041.96,11774.29,38839382
20110210 000000,11775.1,12170.51,12177.44,11764.23,48931496
20110211 000000,12162.32,12292.49,12376.03,12127.74,57892114
20110214 000000,12318.31,12737.8,12766.05,12318.31,74566845
20110215 000000,12767.79,12711.58,12865.47,12707.21,73368849
20110216 000000,12675.87,12884.87,12884.87,12617.1,68070661
20110217 000000,12907.69,12788.33,12936.74,12664.85,73962115
20110218 000000,12750.26,12613.11,12751.15,12586.38,63816091
20110221 000000,12526.25,12872.47,12872.95,12518.61,69054422
20110222 000000,12917.36,12473.33,12918.42,12465.42,83721453
20110223 000000,12436.63,12492.71,12554.98,12396.05,60038871
20110224 000000,12476.04,12578.43,12601.43,12387.76,627760
20110225 000000,12585.82,12633.88,12735.15,12464.4,57921807
20110228 000000,12658.19,12902.43,12907.68,12562.95,68185214
20110301 000000,12911.07,12948.72,13023.02,12866.82,76398397
20110302 000000,12878.43,12880.27,12912.72,12683.98,68029046
20110303 000000,12889.23,12698.16,12966.85,12698.16,69310508
20110304 000000,12714.24,12893.84,12908.49,12669.52,58530978
20110307 000000,12961.42,13140.88,13163.21,12961.42,84329775
20110308 000000,13146.68,13144.18,13154.91,13041.21,73140189
20110309 000000,13171.05,13158.21,13233.02,13102.19,69863513
20110310 000000,13115.17,13004.86,13115.17,12994.26,70823727
20110311 000000,12928.25,12848.02,13038.99,12821.07,69080718
20110314 000000,12814.1,12958.29,12958.29,12776.91,67761376
20110315 000000,12905.99,12705.32,12905.99,12447.71,83413454
20110316 000000,12699.4,12865.75,12876.12,12668.24,74773189
20110317 000000,12741.81,12650.67,12851.92,12612.77,73920979
20110318 000000,12796.41,12721.99,12839.29,12675.49,57641998
20110321 000000,12745.38,12643.73,12806.74,12594.12,56750003
20110322 000000,12679.81,12667.26,12706.88,12471.39,51618438
20110323 000000,12670.26,12845.53,12853.15,12648.73,60978394
20110324 000000,12878.07,12771.46,12893.36,12768.94,64007435
20110325 000000,12797.97,12942.07,12980.31,12780.53,77253975
20110328 000000,13020.21,12875.52,13075.23,12858.45,89413695
20110329 000000,12848.74,12677.61,12895.38,12670.69,90472187
20110330 000000,12677.99,12661.22,12774.42,12565.14,69414276
20110331 000000,12665.86,12562.9,12707.98,12501.24,60044097
20110401 000000,12559.78,12699.42,12699.42,12498.83,51707401
20110406 000000,12648.91,12740.87,12765.76,12568.84,65519014
20110407 000000,12749.53,12890.66,12908.7,12715.79,65042900
20110408 000000,12881.25,13036.23,13039.73,12839.71,64193852
20110411 000000,13075.69,12925.05,13142.43,12918.93,81746848
20110412 000000,12906.61,12902.22,13042.25,12839.53,77971566
20110413 000000,12848.16,13102.08,13102.08,12772.32,69267993
20110414 000000,13119.48,12991.92,13119.48,12964.28,71647309
20110415 000000,12948.82,12965.75,13054.81,12825.46,72003018
20110418 000000,12912.98,13001.33,13045.82,12881.59,79996164
20110419 000000,12876.2,12799.24,12909.19,12727.31,89216523
20110420 000000,12779.02,12753.85,12849.65,12720.52,71156819
20110421 000000,12795.79,12798.75,12864.72,12760.74,74955513
20110422 000000,12796.33,12708.42,12819.96,12687.62,68407594
20110425 000000,12664.45,12508.01,12664.45,12487.53,69798310
20110426 000000,12486.82,12448.48,12548.17,12361.86,56417611
20110427 000000,12502.96,12358.88,12573.3,12280.08,56751399
20110428 000000,12398.68,12149.25,12447.75,12148.17,56318184
20110429 000000,12148.93,12312.99,12312.99,12138.85,42449841
20110503 000000,12314.7,12423.46,12423.46,12199.58,44719364
20110504 000000,12365.24,12070.41,12365.24,12014.42,50358852
20110505 000000,12017.28,12085.99,12133.14,12005.44,41474914
20110506 000000,11958.04,12067.61,12150.24,11896.98,48760979
20110509 000000,12074.14,12125.01,12214.18,12074.14,44216649
20110510 000000,12146.33,12216.94,12216.94,12102.79,44258090
20110511 000000,12229.31,12202.62,12282.88,12117.67,51698173
20110512 000000,12114.45,12072.21,12249.34,12072.21,55617856
20110513 000000,12092.16,12156.61,12164.13,11958.58,49811254
20110516 000000,12110.97,12051.24,12215.97,12046.54,53003313
20110517 000000,12031.83,12128.5,12212.15,11983.88,59929961
20110518 000000,12100.89,12230.69,12262.47,12091.58,47769402
20110519 000000,12270.25,12158.11,12341.93,12153.41,50843036
20110520 000000,12167.8,12161.03,12221.81,12130.15,43037614
20110523 000000,12148.59,11742.19,12148.59,11742.19,57640004
20110524 000000,11703.64,11749.92,11768.78,11640.22,48828729
20110525 000000,11716.15,11615.42,11795.73,11600.21,46592225
20110526 000000,11695.49,11530.7,11752.73,11530.7,46199474
20110527 000000,11537.04,11492.71,11645.97,11483.56,47254278
20110530 000000,11456.31,11478.21,11595.14,11405.06,38481365
20110531 000000,11485.75,11665.14,11665.14,11420.94,42064765
20110601 000000,11648.86,11699.83,11719.64,11593.83,43423611
20110602 000000,11566.43,11506.52,11613.5,11366.12,46499491
20110603 000000,11492.33,11642.4,11690.09,11487.3,41012585
20110607 000000,11614,11741.26,11756.9,11599.31,40112415
20110608 000000,11726.33,11761.1,11787.12,11581.64,48357747
20110609 000000,11725.21,11513.2,11735.21,11508.39,48772834
20110610 000000,11508.58,11593.38,11596.58,11454.04,43387839
20110613 000000,11518.06,11521.98,11558.66,11427.15,36383127
20110614 000000,11501.22,11732.04,11765.12,11495.11,48964897
20110615 000000,11703.19,11615.97,11794.54,11614.38,44894163
20110616 000000,11516.65,11435.99,11551.32,11417.58,41571821
20110617 000000,11451.76,11409.16,11567,11409.16,36093789
20110620 000000,11408.36,11328.67,11446.76,11288.62,33144399
20110621 000000,11360.93,11509.98,11514.25,11360.93,38545007
20110622 000000,11524.63,11543.65,11598.75,11484.73,37395233
20110623 000000,11511.91,11775.32,11817.22,11474.98,48142549
20110624 000000,11749.93,11996.08,12092.23,11732.21,72482681
20110627 000000,12005.06,12026.29,12106.65,11947.49,65091419
20110628 000000,12056.53,12047.09,12067.09,11929,54017340
20110629 000000,12048.86,11913.2,12102.35,11911.83,52213273
20110630 000000,11935.83,12110.93,12157.56,11930.35,56323829
20110701 000000,12148.97,12178.08,12267.81,12087.92,59333506
20110704 000000,12241.66,12441.17,12475.39,12241.66,76903608
20110705 000000,12432.97,12440.37,12486.71,12382.82,74034319
20110706 000000,12420.63,12425.68,12446.78,12311.15,68178329
20110707 000000,12440.86,12392.93,12548.98,12375.23,77379436
20110708 000000,12390.34,12404.34,12478.84,12343.66,57648759
20110711 000000,12357.58,12438.56,12494.24,12302.24,58005126
20110712 000000,12344.06,12268.19,12381.11,12232.22,67820219
20110713 000000,12285.88,12479.15,12491.38,12285.88,62673196
20110714 000000,12515.69,12440.83,12546.51,12355.22,72617645
20110715 000000,12390.1,12506.94,12511.39,12355.58,79290135
20110718 000000,12511.68,12490.55,12537.79,12461.06,70725728
20110719 000000,12429.23,12381.46,12448.03,12358.55,61588239
20110720 000000,12445.69,12393.99,12470,12277.39,55926589
20110721 000000,12390,12301.41,12425.49,12296.25,54726471
20110722 000000,12331.14,12352.5,12432.03,12307.75,49227014
20110725 000000,12258.12,11966.24,12289.51,11919.85,66519396
20110726 000000,11951.93,12008.53,12011.59,11909.7,44257145
20110727 000000,11922.66,12116.86,12143.69,11885.9,50549767
20110728 000000,12014.36,12085.92,12093.96,11952.34,50560488
20110729 000000,12069.96,11990.43,12116.38,11915.22,46393683
20110801 000000,11975.28,12002.42,12074.95,11940.89,39775546
20110802 000000,11927.46,11932.04,11932.04,11752.6,47331502
20110803 000000,11813.38,11922.37,12011.86,11809.98,47361730
20110804 000000,11954.45,11934.41,12047.87,11901.46,44970737
20110805 000000,11585.94,11701.76,11769.68,11547.15,53044166
20110808 000000,11576.57,11312.63,11693.98,11107.11,67652732
20110809 000000,11007.55,11315.08,11380.07,10926.47,64003857
20110810 000000,11519.31,11449.58,11574.75,11441.91,61868624
20110811 000000,11260.42,11627.49,11627.49,11260.42,62631831
20110812 000000,11683.62,11651.29,11738.87,11630.29,65983778
20110815 000000,11686.43,11767.74,11767.74,11611.23,65757876
20110816 000000,11782.13,11665.41,11797.42,11628.35,57383930
20110817 000000,11648.01,11598.28,11726.16,11577.8,49808272
20110818 000000,11597.12,11414.16,11618.52,11399.67,50915967
20110819 000000,11218.66,11301.53,11337.57,11191.55,46112386
20110822 000000,11315.3,11112.64,11377.45,11083.4,40413013
20110823 000000,11146.64,11243.42,11243.42,11120.59,42519797
20110824 000000,11313.98,11238.95,11369.98,11225.52,48270886
20110825 000000,11268.8,11598.93,11605.07,11229.4,59070675
20110826 000000,11547.55,11568.17,11599.88,11472.28,51599343
20110829 000000,11464.88,11372.38,11484.46,11356.57,50903732
20110830 000000,11457.93,11344.45,11573.28,11328.99,51049385
20110831 000000,11371.25,11397.48,11436.12,11306.28,40809965
20110901 000000,11425.11,11352.86,11491.35,11308.95,37640833
20110902 000000,11324.01,11228.29,11353.96,11176.04,34310591
20110905 000000,11129.37,10954.9,11131.78,10954.9,33941125
20110906 000000,10887.59,10778.43,10966.73,10736.33,30350314
20110907 000000,10852.08,11011.18,11011.18,10810.91,38998671
20110908 000000,11063.01,10933.31,11069.41,10933.31,36560640
20110909 000000,10990.5,10892.39,11101.71,10850.5,31323117
20110913 000000,10738.6,10775.3,10806.37,10669.47,30554054
20110914 000000,10807.62,10822.4,10847.18,10604.64,32971273
20110915 000000,10839.58,10848.02,10938.82,10813.2,35563051
20110916 000000,10905.59,10878.23,10955.62,10860.05,33531936
20110919 000000,10815.8,10657.62,10815.8,10646.49,33341297
20110920 000000,10635.47,10679.3,10740.94,10569.19,31945713
20110921 000000,10683.29,10991.85,11035.24,10639.42,53587787
20110922 000000,10896.61,10660.46,10941.8,10660.46,48700572
20110923 000000,10466.04,10538.4,10618.12,10392.91,42233168
20110926 000000,10433.11,10328.47,10602.09,10299.35,38131320
20110927 000000,10416.9,10448.66,10513.94,10314.53,36877866
20110928 000000,10522.36,10369.93,10549.9,10327.53,36553396
20110929 000000,10296.69,10287.9,10411.7,10224.72,39067061
20110930 000000,10340.04,10292.33,10383.52,10249.78,29436127
20111010 000000,10315.96,10170.75,10343.66,10158.41,25768664
20111011 000000,10416.61,10065.47,10452.33,9953.12,38573339
20111012 000000,9997.56,10425.93,10444.02,9949.14,53194657
20111013 000000,10399.39,10481.84,10564.55,10362.35,56243391
20111014 000000,10457.75,10438.26,10500.11,10352.26,40568259
20111017 000000,10455.51,10513.49,10588.13,10450.51,40486492
20111018 000000,10442.57,10226.93,10469.17,10215.94,43738272
20111019 000000,10255.6,10105.74,10304.32,10094.33,36179522
20111020 000000,10049.37,9796.23,10049.37,9721.11,40858215
20111021 000000,9799.96,9697.21,9857.97,9691.6,31211446
20111024 000000,9735.34,9957.62,9977.6,9653.51,41838146
20111025 000000,9954.23,10203.4,10241.1,9916.35,57455880
20111026 000000,10146.75,10315.75,10418.35,10144.43,66661975
20111027 000000,10341.41,10323.29,10400.47,10293.2,52222320
20111028 000000,10476.64,10561.99,10637.1,10474.55,68323948
20111031 000000,10546.41,10480.91,10546.41,10415.55,59913441
20111101 000000,10389.02,10441.7,10563.47,10364.71,60124993
20111102 000000,10291.62,10581.75,10581.75,10233.63,72115908
20111103 000000,10618.46,10624.12,10777.77,10618.46,97753490
20111104 000000,10721.48,10699.49,10791.39,10642.5,69749076
20111107 000000,10660.15,10591.66,10717.21,10579.42,53934484
20111108 000000,10619.41,10541.1,10663.66,10519.26,53187905
20111109 000000,10575.18,10625.88,10636.5,10455.69,56769302
20111110 000000,10508.72,10477.55,10567.48,10464.37,63918582
20111111 000000,10500.57,10418.93,10531.14,10375.38,52870772
