Date,Open,Close,High,Low,Volume
20170620 000000,3148.02,3140.01,3150.46,3134.61,141191802
20170621 000000,3148.99,3156.21,3157.03,3132.62,136688268
20170622 000000,3152.24,3147.45,3186.98,3146.64,191344006
20170623 000000,3138.44,3157.87,3158.05,3118.09,154843648
20170626 000000,3157,3185.44,3187.89,3156.98,173579211
20170627 000000,3183.42,3191.2,3193.46,3172.46,148201198
20170628 000000,3183.63,3173.2,3193.44,3170.79,146516720
20170629 000000,3174.98,3188.06,3188.77,3174.28,128755470
20170630 000000,3176.95,3192.43,3193.24,3171.57,121464543
20170703 000000,3192,3195.91,3196.29,3177.02,140305717
20170704 000000,3192.89,3182.8,3193.06,3174.31,141114967
20170705 000000,3179.22,3207.13,3207.31,3174.71,148296483
20170706 000000,3203.86,3212.44,3215.95,3188.77,175809287
20170707 000000,3203.82,3217.96,3219.52,3195.29,176715416
20170710 000000,3208.46,3212.63,3223.34,3203.21,198928010
20170711 000000,3201.52,3203.04,3226.91,3199.22,187837262
20170712 000000,3201.93,3197.54,3215.2,3177.93,186900880
20170713 000000,3192.36,3218.16,3219.27,3190.34,195303611
20170714 000000,3212.03,3222.42,3222.98,3204.85,160126773
20170717 000000,3219.79,3176.46,3230.35,3139.5,266205274
20170718 000000,3159.73,3187.57,3187.67,3150.13,190623060
20170719 000000,3181.4,3230.98,3232.94,3179.73,272420726
20170720 000000,3227.51,3244.86,3246.24,3225.43,232108392
20170721 000000,3236.59,3237.98,3247.71,3231.96,206003251
20170724 000000,3230.9,3250.6,3261.1,3230.07,233056399
20170725 000000,3249.14,3243.69,3261.65,3233.14,205573873
20170726 000000,3244.46,3247.67,3264.85,3228.04,213542005
20170727 000000,3243.76,3249.78,3251.93,3220.64,228485945
20170728 000000,3240.17,3253.24,3256.37,3232.96,182226880
20170731 000000,3252.75,3273.03,3276.95,3251.19,246039440
20170801 000000,3274.37,3292.64,3292.64,3273.5,237194594
20170802 000000,3288.52,3285.06,3305.43,3282.04,266730628
20170803 000000,3279.99,3272.93,3293.37,3262.16,233277004
20170804 000000,3269.32,3262.08,3287.19,3261.31,275906340
20170807 000000,3257.67,3279.46,3280.1,3243.72,231173379
20170808 000000,3277.19,3281.87,3285.48,3269.66,252043537
20170809 000000,3277.81,3275.57,3277.94,3263.85,235597907
20170810 000000,3269.73,3261.75,3282.52,3236.18,240684622
20170811 000000,3237.92,3208.54,3245.12,3200.75,262962995
20170814 000000,3206.04,3237.36,3240.05,3206.04,190346796
20170815 000000,3235.23,3251.26,3263.59,3235.1,182297997
20170816 000000,3247.85,3246.45,3248.78,3228.87,176852051
20170817 000000,3253.85,3268.43,3269.14,3251.46,203622551
20170818 000000,3253.24,3268.72,3275.08,3248.08,191122483
20170821 000000,3274.58,3286.91,3287.52,3270.48,186122483
20170822 000000,3287.61,3290.23,3293.48,3274.94,186537991
20170823 000000,3283.8,3287.7,3299.46,3274.44,179832208
20170824 000000,3287.96,3271.51,3297.99,3266.36,163468937
20170825 000000,3271.46,3331.52,3331.91,3271.46,205839482
20170828 000000,3336.13,3362.65,3375.03,3336.13,257461438
20170829 000000,3362.06,3365.23,3374.59,3354.46,219504535
20170830 000000,3361.82,3363.63,3376.65,3357.08,246863312
20170831 000000,3361.46,3360.81,3367.36,3340.69,234419781
20170901 000000,3365.99,3367.12,3381.93,3358.47,282497584
20170904 000000,3369.72,3379.58,3381.4,3359.13,267427849
20170905 000000,3377.2,3384.32,3390.82,3371.57,216552946
20170906 000000,3372.43,3385.39,3391.01,3364.76,229090785
20170907 000000,3383.63,3365.5,3387.8,3363.18,221118685
20170908 000000,3364.43,3365.24,3380.89,3353.69,198405184
20170911 000000,3365.35,3376.42,3384.81,3360.05,219011019
20170912 000000,3381.49,3379.49,3391.07,3370.85,272910319
20170913 000000,3374.72,3384.15,3387.14,3366.54,194550715
20170914 000000,3383.47,3371.43,3391.64,3361.33,221306487
20170915 000000,3365.15,3353.62,3365.53,3345.33,219765816
20170918 000000,3352.51,3362.86,3371.75,3352.51,190319676
20170919 000000,3365.53,3356.84,3370.4,3344.71,191129691
20170920 000000,3352.18,3366,3370.1,3346.54,192196661
20170921 000000,3364.7,3357.81,3377.88,3356.88,197448695
20170922 000000,3347.16,3352.53,3356.45,3334.98,179234007
20170925 000000,3344.59,3341.55,3350.96,3334.94,169621293
20170926 000000,3336.35,3343.58,3347.16,3332.6,132628595
20170927 000000,3340.82,3345.27,3349.69,3340.3,143086945
20170928 000000,3343.84,3339.64,3344.6,3336.18,149444300
20170929 000000,3340.31,3348.94,3357.02,3340.31,144862443
20171009 000000,3403.25,3374.38,3410.17,3366.97,191736057
20171010 000000,3373.34,3382.99,3384.03,3358.8,179423841
20171011 000000,3381.49,3388.28,3395.78,3379.16,181476704
20171012 000000,3385.53,3386.1,3390.2,3372.53,161809380
20171013 000000,3384.49,3390.52,3395.75,3383.24,139954764
20171016 000000,3393.21,3378.47,3400.51,3374.77,174330620
20171017 000000,3373.23,3372.04,3382.41,3365.56,125381725
20171018 000000,3373.53,3381.79,3383.23,3371.92,157228791
20171019 000000,3374.64,3370.17,3378.74,3359.63,158476495
20171020 000000,3363.51,3378.65,3379.77,3360.1,127172851
20171023 000000,3382.28,3380.7,3385.29,3374.71,130846289
20171024 000000,3376.6,3388.25,3388.69,3374.12,139897511
20171025 000000,3384.86,3396.9,3398.3,3382.03,123131222
20171026 000000,3397.52,3407.57,3414.24,3391.45,183768625
20171027 000000,3404.5,3416.81,3421.1,3402.11,170257173
20171030 000000,3413.87,3390.34,3419.73,3357.28,208349286
20171031 000000,3381,3393.34,3397.1,3376.12,153498206
20171101 000000,3393.97,3395.91,3410.35,3388.6,180566127
20171102 000000,3391.65,3383.31,3391.65,3372.21,166864267
20171103 000000,3377.74,3371.74,3380.57,3347.36,172714790
20171106 000000,3369.69,3388.17,3389.38,3356.53,154636468
20171107 000000,3389.47,3413.57,3415.15,3387.95,190571746
20171108 000000,3409.15,3415.46,3434.49,3404.88,185436470
20171109 000000,3410.67,3427.79,3428.77,3408.62,158650426
20171110 000000,3423.18,3432.67,3438.79,3414.33,189276503
20171113 000000,3435.18,3447.84,3449.16,3435.08,205389054
20171114 000000,3446.55,3429.55,3450.49,3419.69,196472674
20171115 000000,3416.21,3402.52,3423.75,3396.38,168792076
20171116 000000,3393.19,3399.25,3409.65,3390.59,156684332
20171117 000000,3392.68,3382.91,3403.29,3373.3,249458153
20171120 000000,3361.36,3392.4,3393.11,3337.12,176524683
20171121 000000,3382.36,3410.5,3419.8,3377.6,196871803
20171122 000000,3417.33,3430.46,3442.18,3404.29,213567093
20171123 000000,3425.01,3351.92,3429.42,3342.33,215265393
20171124 000000,3340.38,3353.82,3360.75,3328.33,159569663
20171127 000000,3346.66,3322.23,3347.05,3315.26,166439170
20171128 000000,3311.23,3333.66,3333.8,3300.78,138247799
20171129 000000,3335.57,3337.86,3343.06,3305.57,183805932
20171130 000000,3328.64,3317.19,3340.92,3306.28,156595851
20171201 000000,3315.1,3317.62,3324.52,3302.44,139198300
20171204 000000,3310.38,3309.62,3324,3304.1,148053288
20171205 000000,3301.69,3303.68,3315.74,3300.51,208278862
20171206 000000,3291.31,3293.96,3296.2,3254.61,151604452
20171207 000000,3283.28,3272.05,3291.28,3259.16,132105900
20171208 000000,3264.48,3289.99,3297.13,3258.76,133209314
20171211 000000,3290.49,3322.2,3322.67,3288.29,131965984
20171212 000000,3320.31,3280.81,3320.31,3280.33,124604827
20171213 000000,3278.4,3303.04,3304.01,3273.32,111998647
20171214 000000,3302.93,3292.44,3309.53,3282.57,120544235
20171215 000000,3287.53,3266.14,3287.53,3259.39,130940618
20171218 000000,3268.03,3267.92,3280.54,3254.18,120700389
20171219 000000,3266.02,3296.54,3296.94,3266.02,115140134
20171220 000000,3296.74,3287.61,3300.21,3276.12,137745118
20171221 000000,3281.12,3300.06,3309.22,3267.4,142127927
20171222 000000,3297.69,3297.06,3307.33,3293.44,124047326
20171225 000000,3296.21,3280.46,3312.3,3270.44,146893635
20171226 000000,3277.84,3306.12,3307.3,3274.33,142434501
20171227 000000,3302.46,3275.78,3307.08,3270.35,162674890
20171228 000000,3272.29,3296.38,3304.1,3263.73,175371670
20171229 000000,3295.25,3307.17,3308.22,3292.77,141586836
