,date,open,close,high,low,volume,code
55,2010-03-29,2309.916,2363.976,2368.7,2306.28,39014103.0,sz50
56,2010-03-30,2364.79,2368.51,2372.79,2355.32,18645035.0,sz50
57,2010-03-31,2370.827,2350.818,2372.56,2345.85,20562426.0,sz50
58,2010-04-01,2352.997,2376.597,2381.39,2353.0,23382671.0,sz50
59,2010-04-02,2382.545,2379.194,2386.14,2370.66,22423640.0,sz50
60,2010-04-06,2391.253,2378.575,2403.82,2367.1,21419648.0,sz50
61,2010-04-07,2376.778,2362.281,2377.11,2349.51,17687715.0,sz50
62,2010-04-08,2358.179,2325.672,2358.18,2316.71,21266808.0,sz50
63,2010-04-09,2327.264,2345.754,2346.39,2322.47,15695330.0,sz50
64,2010-04-12,2350.116,2317.383,2353.79,2301.65,25569911.0,sz50
65,2010-04-13,2316.994,2364.837,2368.912,2315.279,29195775.0,sz50
66,2010-04-14,2367.002,2366.611,2371.07,2352.84,20661062.0,sz50
67,2010-04-15,2370.197,2366.572,2374.56,2343.24,21401638.0,sz50
68,2010-04-16,2361.339,2329.12,2361.34,2328.23,16691811.0,sz50
69,2010-04-19,2296.882,2210.82,2296.88,2208.77,36489587.0,sz50
70,2010-04-20,2214.309,2204.812,2224.73,2180.4,23760792.0,sz50
71,2010-04-21,2207.499,2238.501,2239.29,2189.97,23823032.0,sz50
72,2010-04-22,2224.325,2196.224,2224.32,2186.29,26808632.0,sz50
73,2010-04-23,2195.405,2185.155,2208.8,2169.47,23238219.0,sz50
74,2010-04-26,2190.095,2170.319,2197.59,2168.39,17957054.0,sz50
75,2010-04-27,2165.936,2131.841,2165.94,2103.42,26412155.0,sz50
76,2010-04-28,2115.675,2126.529,2137.43,2103.72,16215434.0,sz50
77,2010-04-29,2139.995,2124.735,2156.08,2123.86,16745069.0,sz50
78,2010-04-30,2133.069,2149.453,2150.03,2114.12,21167687.0,sz50
79,2010-05-04,2103.673,2109.812,2130.76,2096.12,15831379.0,sz50
80,2010-05-05,2078.193,2110.045,2110.78,2051.19,24258194.0,sz50
81,2010-05-06,2089.653,2007.012,2089.65,2005.06,22747337.0,sz50
82,2010-05-07,1969.623,1980.168,2012.97,1956.83,25768834.0,sz50
83,2010-05-10,1987.1,2007.522,2016.86,1968.0,19269364.0,sz50
84,2010-05-11,2048.249,1967.66,2051.27,1957.76,24275437.0,sz50
85,2010-05-12,1956.506,2001.131,2002.81,1943.52,23270242.0,sz50
86,2010-05-13,1999.107,2041.556,2044.83,1996.95,24686011.0,sz50
87,2010-05-14,2024.617,2019.73,2035.41,2012.49,15917537.0,sz50
88,2010-05-17,1994.469,1927.692,1994.47,1924.04,21238602.0,sz50
89,2010-05-18,1928.987,1968.37,1977.14,1919.07,21972601.0,sz50
90,2010-05-19,1952.915,1956.22,1986.6,1932.83,18220323.0,sz50
91,2010-05-20,1939.496,1925.244,1971.26,1920.99,16142739.0,sz50
92,2010-05-21,1879.261,1943.429,1944.7,1874.32,20986633.0,sz50
93,2010-05-24,1955.069,2007.763,2017.32,1955.07,29445827.0,sz50
94,2010-05-25,1992.166,1958.458,1994.19,1950.64,20905385.0,sz50
95,2010-05-26,1962.926,1957.943,1974.79,1948.4,13853299.0,sz50
96,2010-05-27,1952.966,1982.952,1987.88,1927.67,18994763.0,sz50
97,2010-05-28,2001.195,1973.622,2005.4,1964.41,18592046.0,sz50
98,2010-05-31,1961.699,1926.109,1975.59,1924.89,17579680.0,sz50
99,2010-06-01,1916.623,1911.432,1938.18,1895.91,18327618.0,sz50
100,2010-06-02,1897.577,1907.902,1908.54,1876.2,16811038.0,sz50
101,2010-06-03,1915.154,1895.147,1927.4,1894.36,14826241.0,sz50
102,2010-06-04,1884.428,1894.45,1899.23,1877.7,12625098.0,sz50
103,2010-06-07,1863.674,1853.363,1873.27,1843.41,15654783.0,sz50
104,2010-06-08,1853.582,1845.13,1866.91,1829.44,13019611.0,sz50
105,2010-06-09,1854.097,1906.896,1914.08,1829.55,24653626.0,sz50
106,2010-06-10,1882.6,1873.824,1891.96,1871.99,14741799.0,sz50
107,2010-06-11,1884.505,1883.196,1901.24,1880.63,13343454.0,sz50
108,2010-06-17,1897.62,1882.133,1901.57,1881.67,10647994.0,sz50
109,2010-06-18,1881.852,1870.871,1900.47,1865.33,14148447.0,sz50
110,2010-06-21,1880.127,1933.616,1938.74,1873.69,24043239.0,sz50
111,2010-06-22,1926.629,1930.002,1937.96,1920.52,13307347.0,sz50
112,2010-06-23,1921.401,1913.626,1933.36,1898.27,12421723.0,sz50
113,2010-06-24,1907.911,1914.646,1935.86,1902.05,10631076.0,sz50
114,2010-06-25,1905.805,1915.91,1927.23,1901.0,12540102.0,sz50
115,2010-06-28,1915.296,1910.469,1931.51,1907.34,11154788.0,sz50
116,2010-06-29,1911.171,1833.037,1914.9,1832.25,20679335.0,sz50
117,2010-06-30,1821.814,1819.109,1830.62,1810.58,14235271.0,sz50
118,2010-07-01,1814.567,1799.881,1826.52,1798.2,11908188.0,sz50
119,2010-07-02,1798.355,1812.58,1817.28,1771.49,18202857.0,sz50
120,2010-07-05,1795.477,1797.66,1811.33,1776.38,12620199.0,sz50
121,2010-07-06,1793.245,1826.395,1826.62,1790.86,15911413.0,sz50
122,2010-07-07,1822.331,1829.557,1829.81,1810.53,11516354.0,sz50
123,2010-07-08,1837.237,1828.131,1846.43,1822.32,11653019.0,sz50
124,2010-07-09,1830.285,1870.303,1883.43,1815.58,20759794.0,sz50
125,2010-07-12,1868.42,1887.67,1897.63,1859.51,21151384.0,sz50
126,2010-07-13,1867.309,1859.152,1869.04,1848.55,14869553.0,sz50
127,2010-07-14,1863.747,1873.038,1893.68,1863.44,17639372.0,sz50
128,2010-07-15,1870.365,1840.668,1890.75,1839.97,14663864.0,sz50
129,2010-07-16,1833.996,1839.219,1844.4,1818.18,11699944.0,sz50
130,2010-07-19,1822.443,1878.528,1884.63,1818.52,17298344.0,sz50
131,2010-07-20,1880.249,1909.965,1915.49,1880.24,25534642.0,sz50
132,2010-07-21,1912.203,1914.33,1925.48,1903.3,22598169.0,sz50
133,2010-07-22,1906.929,1933.877,1936.23,1903.99,20474079.0,sz50
134,2010-07-23,1937.373,1945.451,1956.42,1932.09,24244735.0,sz50
135,2010-07-26,1948.629,1951.87,1955.67,1929.85,16492319.0,sz50
136,2010-07-27,1945.04,1936.074,1947.41,1931.19,15153538.0,sz50
137,2010-07-28,1937.858,1983.628,1986.26,1929.8,29965625.0,sz50
138,2010-07-29,1984.464,1993.87,2002.11,1979.04,39767298.0,sz50
139,2010-07-30,1990.454,1986.76,1991.34,1972.57,22568681.0,sz50
140,2010-08-02,1984.124,2015.655,2019.25,1982.75,26278985.0,sz50
141,2010-08-03,2019.66,1978.414,2022.55,1978.07,28901221.0,sz50
142,2010-08-04,1975.738,1981.525,1988.31,1948.91,24720109.0,sz50
143,2010-08-05,1980.775,1954.336,1980.78,1945.38,23856874.0,sz50
144,2010-08-06,1953.063,1979.228,1980.85,1934.57,24000152.0,sz50
145,2010-08-09,1974.97,1988.02,1992.43,1968.2,25438240.0,sz50
146,2010-08-10,1989.549,1934.587,1991.9,1933.72,29379587.0,sz50
147,2010-08-11,1930.361,1939.844,1950.79,1928.3,20605593.0,sz50
148,2010-08-12,1924.716,1914.451,1941.68,1911.68,20849034.0,sz50
149,2010-08-13,1915.811,1930.671,1931.71,1902.63,22700824.0,sz50
150,2010-08-16,1926.391,1971.295,1974.72,1920.46,27933266.0,sz50
151,2010-08-17,1974.685,1979.789,1984.49,1965.45,25405548.0,sz50
152,2010-08-18,1982.294,1974.664,1997.45,1971.46,24911410.0,sz50
153,2010-08-19,1979.219,1994.162,2005.3,1972.05,28625528.0,sz50
154,2010-08-20,1985.583,1967.061,1998.42,1964.0,25983198.0,sz50
155,2010-08-23,1963.312,1962.778,1982.47,1957.8,15391575.0,sz50
156,2010-08-24,1959.61,1960.055,1979.71,1938.68,19262214.0,sz50
157,2010-08-25,1948.457,1914.997,1954.945,1914.763,22408604.0,sz50
158,2010-08-26,1922.9,1914.64,1930.21,1907.46,14349990.0,sz50
159,2010-08-27,1914.21,1917.58,1919.07,1903.91,12438200.0,sz50
160,2010-08-30,1926.11,1942.56,1948.42,1922.92,21733148.0,sz50
161,2010-08-31,1935.41,1923.91,1935.52,1916.72,20615551.0,sz50
162,2010-09-01,1927.72,1917.33,1949.93,1905.73,25068574.0,sz50
163,2010-09-02,1941.09,1935.92,1945.51,1928.54,21665393.0,sz50
164,2010-09-03,1937.85,1929.19,1938.12,1913.41,23314743.0,sz50
165,2010-09-06,1938.54,1975.68,1977.66,1936.5,33440164.0,sz50
166,2010-09-07,1979.29,1973.14,1983.51,1962.79,22754795.0,sz50
167,2010-09-08,1963.63,1956.33,1963.63,1946.04,25630141.0,sz50
168,2010-09-09,1957.96,1918.29,1957.96,1915.09,25681933.0,sz50
169,2010-09-10,1920.09,1915.65,1926.82,1897.95,19363246.0,sz50
170,2010-09-13,1914.38,1922.14,1936.08,1906.86,21881475.0,sz50
171,2010-09-14,1928.09,1925.01,1939.82,1918.17,22286882.0,sz50
172,2010-09-15,1926.5,1893.03,1926.5,1889.07,21820846.0,sz50
173,2010-09-16,1890.26,1858.45,1895.13,1845.07,27213402.0,sz50
174,2010-09-17,1864.72,1857.31,1869.01,1852.24,17299194.0,sz50
175,2010-09-20,1859.42,1860.85,1873.71,1844.16,15786515.0,sz50
176,2010-09-21,1868.26,1864.41,1873.35,1858.75,10805762.0,sz50
177,2010-09-27,1869.98,1881.55,1882.31,1863.43,17452466.0,sz50
178,2010-09-28,1876.49,1863.88,1876.53,1860.68,22617556.0,sz50
179,2010-09-29,1859.76,1868.75,1889.79,1859.14,23317897.0,sz50
180,2010-09-30,1858.45,1913.11,1914.24,1856.82,27269776.0,sz50
181,2010-10-08,1933.42,1990.01,1997.49,1932.59,40587646.0,sz50
182,2010-10-11,2005.7,2066.95,2084.3,2005.7,67745275.0,sz50
183,2010-10-12,2058.09,2091.78,2094.74,2047.91,49720064.0,sz50
184,2010-10-13,2093.46,2125.61,2126.52,2088.95,54515132.0,sz50
185,2010-10-14,2152.86,2160.84,2201.64,2152.86,87552222.0,sz50
186,2010-10-15,2148.92,2254.39,2255.57,2144.2,96786741.0,sz50
187,2010-10-18,2270.41,2241.72,2321.69,2238.57,97337631.0,sz50
188,2010-10-19,2236.99,2278.35,2278.58,2219.61,52260311.0,sz50
189,2010-10-20,2240.74,2285.21,2320.81,2239.04,68126853.0,sz50
190,2010-10-21,2287.37,2245.25,2290.77,2228.04,48696229.0,sz50
191,2010-10-22,2234.37,2231.06,2255.69,2212.61,38968191.0,sz50
192,2010-10-25,2232.01,2294.45,2295.11,2206.86,50918144.0,sz50
193,2010-10-26,2300.7,2272.21,2310.01,2255.13,54846276.0,sz50
194,2010-10-27,2259.7,2225.37,2291.62,2222.1,42904188.0,sz50
195,2010-10-28,2216.27,2224.24,2237.68,2204.52,35011993.0,sz50
196,2010-10-29,2226.72,2189.48,2228.12,2180.86,35928666.0,sz50
197,2010-11-01,2198.47,2238.47,2238.47,2198.47,42287250.0,sz50
198,2010-11-02,2248.01,2231.7,2265.4,2205.95,52493870.0,sz50
199,2010-11-03,2232.32,2226.47,2258.46,2203.32,52267842.0,sz50
200,2010-11-04,2230.84,2254.76,2259.24,2228.05,43384678.0,sz50
201,2010-11-05,2298.53,2279.0,2308.04,2263.27,53046661.0,sz50
202,2010-11-08,2287.5,2289.96,2294.69,2270.25,41459774.0,sz50
203,2010-11-09,2290.75,2257.35,2290.75,2244.08,43644495.0,sz50
204,2010-11-10,2242.61,2226.16,2242.61,2210.3,42990710.0,sz50
205,2010-11-11,2227.06,2252.28,2278.76,2218.57,52977511.0,sz50
206,2010-11-12,2234.78,2130.58,2248.28,2126.78,63168884.0,sz50
207,2010-11-15,2135.51,2126.7,2144.08,2086.19,44828125.0,sz50
208,2010-11-16,2120.95,2032.5,2120.95,2028.59,39717530.0,sz50
209,2010-11-17,2004.74,2013.61,2047.18,2001.39,31523321.0,sz50
210,2010-11-18,2032.62,2037.46,2046.17,2010.35,25263442.0,sz50
211,2010-11-19,2048.43,2039.44,2049.36,1978.69,31195697.0,sz50
212,2010-11-22,2015.83,2019.67,2037.83,2010.07,26986956.0,sz50
213,2010-11-23,2009.8,1981.26,2009.8,1957.08,26700644.0,sz50
214,2010-11-24,1972.32,2014.16,2026.29,1972.32,28054803.0,sz50
215,2010-11-25,2024.25,2041.34,2042.02,1997.9,28895497.0,sz50
216,2010-11-26,2034.15,2018.4,2040.98,2008.6,21442050.0,sz50
217,2010-11-29,2008.98,2011.9,2023.86,1997.33,18463577.0,sz50
218,2010-11-30,2010.07,1979.89,2021.27,1943.39,27781638.0,sz50
219,2010-12-01,1975.82,1984.31,1992.46,1968.32,15097741.0,sz50
220,2010-12-02,2016.16,1998.15,2019.87,1997.23,21974719.0,sz50
221,2010-12-03,2003.91,2008.12,2014.91,1994.92,16202816.0,sz50
222,2010-12-06,2016.11,2032.03,2038.88,2011.27,22989175.0,sz50
223,2010-12-07,2023.52,2046.72,2056.06,2000.19,22717462.0,sz50
224,2010-12-08,2040.02,2018.46,2050.75,2016.06,21999582.0,sz50
225,2010-12-09,2007.77,1996.38,2026.28,1994.45,25003675.0,sz50
226,2010-12-10,1988.07,2021.65,2026.64,1985.18,22109628.0,sz50
227,2010-12-13,2027.45,2074.33,2074.57,2021.81,38802108.0,sz50
228,2010-12-14,2078.2,2069.92,2084.19,2064.18,30703315.0,sz50
229,2010-12-15,2070.05,2054.02,2076.33,2052.27,25431755.0,sz50
230,2010-12-16,2053.03,2036.55,2056.49,2032.81,21210969.0,sz50
231,2010-12-17,2036.51,2032.14,2036.85,2023.89,15554315.0,sz50
232,2010-12-20,2039.29,1999.53,2045.03,1969.98,23815164.0,sz50
233,2010-12-21,2004.18,2049.22,2052.55,1996.78,27631616.0,sz50
234,2010-12-22,2051.8,2021.98,2057.98,2012.64,23683018.0,sz50
235,2010-12-23,2018.4,2017.67,2048.99,2008.05,23418816.0,sz50
236,2010-12-24,2003.82,2013.25,2025.04,1994.43,21113643.0,sz50
237,2010-12-27,2028.55,1977.69,2045.23,1974.28,27810872.0,sz50
238,2010-12-28,1969.45,1950.33,1979.16,1949.0,21544082.0,sz50
239,2010-12-29,1954.47,1953.33,1960.15,1936.27,18613057.0,sz50
240,2010-12-30,1954.09,1946.52,1957.64,1925.23,22791942.0,sz50
241,2010-12-31,1949.26,1977.37,1978.04,1946.34,25632224.0,sz50
242,2011-01-04,1994.36,2015.11,2021.93,1985.32,32892510.0,sz50
243,2011-01-05,1999.18,1999.22,2011.51,1993.21,28873168.0,sz50
244,2011-01-06,1999.75,1984.28,2010.56,1978.82,20918601.0,sz50
245,2011-01-07,1983.23,2006.37,2035.88,1969.32,39593447.0,sz50
246,2011-01-10,2001.4,1975.74,2019.71,1973.8,27527538.0,sz50
247,2011-01-11,1969.49,1999.76,2004.03,1968.22,25144175.0,sz50
248,2011-01-12,2006.05,2017.15,2021.37,1987.42,26308610.0,sz50
249,2011-01-13,2024.7,2014.17,2026.15,2007.95,22306953.0,sz50
250,2011-01-14,2005.31,1982.62,2006.65,1978.5,20533743.0,sz50
251,2011-01-17,1968.95,1918.42,1978.14,1912.07,27484599.0,sz50
252,2011-01-18,1915.76,1923.69,1929.77,1905.46,16923493.0,sz50
253,2011-01-19,1923.54,1953.35,1954.29,1913.11,19264884.0,sz50
254,2011-01-20,1947.81,1895.0,1947.81,1894.38,21318548.0,sz50
255,2011-01-21,1890.76,1925.84,1959.97,1890.76,30299856.0,sz50
256,2011-01-24,1926.39,1911.75,1937.38,1905.7,25725740.0,sz50
257,2011-01-25,1910.22,1911.31,1921.54,1899.06,19698577.0,sz50
258,2011-01-26,1912.34,1926.04,1929.32,1910.66,14640722.0,sz50
259,2011-01-27,1911.1,1949.37,1954.92,1899.9,30547123.0,sz50
260,2011-01-28,1944.4,1945.14,1952.84,1929.88,23760260.0,sz50
261,2011-01-31,1944.74,1964.11,1965.56,1941.08,22762216.0,sz50
262,2011-02-01,1968.71,1968.69,1972.99,1959.32,17292542.0,sz50
263,2011-02-09,1958.25,1943.0,1976.76,1940.38,19742396.0,sz50
264,2011-02-10,1939.72,1975.98,1977.01,1932.13,20046924.0,sz50
265,2011-02-11,1972.44,1976.47,1982.39,1964.99,25333905.0,sz50
266,2011-02-14,1976.28,2047.69,2053.02,1976.28,48887723.0,sz50
267,2011-02-15,2050.02,2042.64,2070.94,2040.91,42065145.0,sz50
268,2011-02-16,2038.4,2051.49,2051.82,2023.86,32817023.0,sz50
269,2011-02-17,2054.88,2046.97,2065.77,2035.37,28836922.0,sz50
270,2011-02-18,2043.68,2030.32,2047.89,2025.34,23250147.0,sz50
271,2011-02-21,2019.56,2046.08,2046.74,2017.64,27144923.0,sz50
272,2011-02-22,2051.81,1991.01,2053.33,1989.73,38014085.0,sz50
273,2011-02-23,1984.12,1995.68,1998.09,1981.19,25538092.0,sz50
274,2011-02-24,1993.88,2002.83,2008.89,1985.8,23005708.0,sz50
275,2011-02-25,2003.4,2006.66,2019.45,1985.77,21377672.0,sz50
276,2011-02-28,2009.08,2021.85,2023.89,1990.58,22939606.0,sz50
277,2011-03-01,2022.72,2035.36,2048.98,2020.53,31027443.0,sz50
278,2011-03-02,2024.22,2040.89,2050.16,2019.48,30908063.0,sz50
279,2011-03-03,2046.3,2051.65,2083.24,2042.15,49165831.0,sz50
280,2011-03-04,2053.01,2080.14,2083.29,2049.74,32055863.0,sz50
281,2011-03-07,2092.32,2123.28,2127.1,2092.32,45597237.0,sz50
282,2011-03-08,2123.75,2123.78,2135.85,2108.04,30339103.0,sz50
283,2011-03-09,2129.7,2120.21,2139.24,2113.53,26517957.0,sz50
284,2011-03-10,2114.49,2071.72,2114.49,2070.47,28888867.0,sz50
285,2011-03-11,2061.77,2049.11,2075.38,2044.0,21199120.0,sz50
286,2011-03-14,2045.67,2053.52,2056.91,2039.59,18541106.0,sz50
287,2011-03-15,2045.42,2018.39,2045.42,1989.65,30865228.0,sz50
288,2011-03-16,2021.2,2048.93,2053.4,2021.2,23318580.0,sz50
289,2011-03-17,2030.7,2023.05,2047.41,2016.11,25812505.0,sz50
290,2011-03-18,2043.25,2034.48,2048.36,2030.16,21058400.0,sz50
291,2011-03-21,2040.1,2036.23,2051.27,2028.42,19841001.0,sz50
292,2011-03-22,2044.49,2054.75,2059.92,2022.68,21024725.0,sz50
293,2011-03-23,2052.5,2074.81,2077.71,2048.35,24779272.0,sz50
294,2011-03-24,2077.84,2064.17,2080.63,2063.12,18927570.0,sz50
295,2011-03-25,2067.46,2096.29,2105.18,2066.91,32835684.0,sz50
296,2011-03-28,2105.09,2103.04,2126.53,2100.98,35247678.0,sz50
297,2011-03-29,2105.21,2097.56,2130.06,2093.36,39787468.0,sz50
298,2011-03-30,2097.95,2101.44,2113.39,2085.08,29059561.0,sz50
299,2011-03-31,2102.7,2083.75,2109.33,2076.54,22594957.0,sz50
300,2011-04-01,2086.98,2126.45,2126.83,2085.86,24984207.0,sz50
301,2011-04-06,2130.08,2175.78,2180.98,2130.08,52801484.0,sz50
302,2011-04-07,2178.56,2174.4,2185.26,2165.82,34750743.0,sz50
303,2011-04-08,2172.26,2185.32,2187.55,2167.69,27381492.0,sz50
304,2011-04-11,2191.93,2175.96,2212.45,2174.44,40760983.0,sz50
305,2011-04-12,2167.72,2165.83,2182.06,2153.4,33721693.0,sz50
306,2011-04-13,2153.93,2199.23,2199.23,2146.07,31106267.0,sz50
307,2011-04-14,2200.4,2190.15,2209.29,2186.2,35239345.0,sz50
308,2011-04-15,2183.45,2201.09,2214.84,2176.99,28804443.0,sz50
309,2011-04-18,2192.29,2201.37,2214.52,2186.55,30167247.0,sz50
310,2011-04-19,2186.18,2151.96,2186.18,2151.8,26223312.0,sz50
311,2011-04-20,2156.08,2144.27,2162.11,2134.83,24734854.0,sz50
312,2011-04-21,2158.22,2160.7,2173.17,2149.91,23165389.0,sz50
313,2011-04-22,2161.22,2151.67,2169.49,2145.39,21641855.0,sz50
314,2011-04-25,2147.59,2127.46,2149.05,2122.88,24263882.0,sz50
315,2011-04-26,2123.06,2118.33,2134.94,2111.58,20963315.0,sz50
316,2011-04-27,2127.47,2113.01,2138.17,2101.09,23240354.0,sz50
317,2011-04-28,2128.13,2111.49,2150.8,2109.83,26007246.0,sz50
318,2011-04-29,2110.78,2113.87,2116.0,2084.65,21660712.0,sz50
319,2011-05-03,2111.23,2114.42,2117.83,2092.86,16853463.0,sz50
320,2011-05-04,2101.63,2056.7,2103.28,2052.9,23518897.0,sz50
321,2011-05-05,2045.5,2050.07,2056.72,2036.97,21014900.0,sz50
322,2011-05-06,2026.89,2037.75,2053.7,2021.98,17256440.0,sz50
323,2011-05-09,2041.35,2036.76,2051.99,2029.48,13194346.0,sz50
324,2011-05-10,2040.69,2057.67,2058.19,2033.47,11707781.0,sz50
325,2011-05-11,2056.74,2048.34,2062.9,2041.07,13604740.0,sz50
326,2011-05-12,2035.24,2021.28,2044.59,2020.42,13910164.0,sz50
327,2011-05-13,2024.38,2043.26,2043.98,2012.38,17152647.0,sz50
328,2011-05-16,2036.32,2019.54,2047.48,2017.91,13994318.0,sz50
329,2011-05-17,2018.3,2033.78,2049.81,2009.56,15740505.0,sz50
330,2011-05-18,2029.26,2053.64,2059.16,2026.72,13509710.0,sz50
331,2011-05-19,2059.66,2046.11,2065.96,2043.66,12623062.0,sz50
332,2011-05-20,2046.07,2052.54,2059.69,2043.92,12097915.0,sz50
333,2011-05-23,2047.77,1993.07,2047.77,1990.86,19832718.0,sz50
334,2011-05-24,1989.83,1995.27,1999.39,1986.33,13622921.0,sz50
335,2011-05-25,1993.1,1971.1,1997.44,1969.74,13896082.0,sz50
336,2011-05-26,1985.57,1974.33,1990.76,1972.47,11862354.0,sz50
337,2011-05-27,1976.65,1976.69,1993.7,1973.48,15024425.0,sz50
338,2011-05-30,1974.54,1980.74,1993.79,1968.3,13190038.0,sz50
339,2011-05-31,1983.16,2010.56,2011.31,1977.9,14038109.0,sz50
340,2011-06-01,2005.0,2002.66,2007.09,1997.88,13459458.0,sz50
341,2011-06-02,1982.85,1963.05,1991.9,1943.97,22295702.0,sz50
342,2011-06-03,1959.04,1974.95,1978.99,1958.3,13177429.0,sz50
343,2011-06-07,1968.17,1984.45,1986.12,1965.21,11121255.0,sz50
344,2011-06-08,1985.06,1980.67,1985.06,1956.31,13904867.0,sz50
345,2011-06-09,1974.11,1947.88,1977.51,1947.58,14906275.0,sz50
346,2011-06-10,1945.1,1951.03,1953.9,1930.34,13308915.0,sz50
347,2011-06-13,1936.06,1945.72,1950.31,1924.94,13154942.0,sz50
348,2011-06-14,1944.23,1970.1,1977.13,1939.47,21585257.0,sz50
349,2011-06-15,1963.98,1952.08,1971.24,1951.28,14629167.0,sz50
350,2011-06-16,1938.99,1927.05,1942.81,1925.98,13486862.0,sz50
351,2011-06-17,1926.44,1912.38,1935.56,1910.99,14969506.0,sz50
352,2011-06-20,1910.29,1904.8,1915.54,1896.98,15165620.0,sz50
353,2011-06-21,1910.5,1923.82,1925.15,1906.8,15589255.0,sz50
354,2011-06-22,1927.11,1923.56,1932.55,1913.72,13777196.0,sz50
355,2011-06-23,1916.97,1950.87,1956.75,1911.84,16368103.0,sz50
356,2011-06-24,1940.09,1997.3,2009.96,1938.33,31247138.0,sz50
357,2011-06-27,1994.99,1994.58,2007.78,1984.9,20516601.0,sz50
